Pass,ImageQuality_Correlation_Image_QC_16,ImageQuality_Correlation_Image_QC_30,ImageQuality_Correlation_Image_QC_60,ImageQuality_FocusScore_Image_QC,ImageQuality_LocalFocusScore_Image_QC_16,ImageQuality_LocalFocusScore_Image_QC_30,ImageQuality_LocalFocusScore_Image_QC_60,ImageQuality_MADIntensity_Image_QC,ImageQuality_MaxIntensity_Image_QC,ImageQuality_MeanIntensity_Image_QC,ImageQuality_MedianIntensity_Image_QC,ImageQuality_MinIntensity_Image_QC,ImageQuality_PercentMaximal_Image_QC,ImageQuality_PercentMinimal_Image_QC,ImageQuality_PowerLogLogSlope_Image_QC,ImageQuality_Scaling_Image_QC,ImageQuality_StdIntensity_Image_QC,ImageQuality_ThresholdOtsu_Image_QC_2W,ImageQuality_TotalArea_Image_QC,ImageQuality_TotalIntensity_Image_QC
0,0.35245130976739400,0.30791545169312300,0.28782212889448100,0.10367092687525700,0.0765777116703391,0.04504218642066790,0.031241830809744600,0.020248722,1.0,0.0624441530837323,0.024093995,0.0,0.001303966551013930,0.43537017154074200,-1.0772302005539200,65535,0.080458954,0.026917451200262600,32976306,2059177.5
0,0.2917441853071600,0.2514436997752200,0.2318961552780080,0.1031207794510970,0.06641794199834190,0.03950292476642870,0.027858433493256300,0.017898833,1.0,0.05737834564611850,0.021927215,0.0,0.00036635581930483200,0.468635703039845,-0.990810763559113,65535,0.07692139,0.025722361982296600,33028000,1895092.0
1,0.21926926780265500,0.13875452955842000,0.11055431100160100,0.12041027018449000,0.10572420630749000,0.05184283569189110,0.03504898377972090,0.01713588,1.0,0.05706662284082150,0.021469444,0.0,0.0005712472231037770,0.44615617113236900,-1.2347851119593300,65535,0.08289395,0.028058536351409900,33085500,1888077.8
1,0.18205196716525900,0.1189803302968300,0.09632387595541660,0.13060582421795000,0.13845885044552200,0.05702112110902090,0.037181682790431600,0.01451133,1.0,0.05446575665858540,0.018905928,0.0,0.002300901566402990,0.43509716033069100,-1.1131255256490400,65535,0.08434183,0.029491898544735100,33073992,1801400.0
1,0.13453243261095800,0.08820970997670790,0.07052921157873200,0.13376159936502500,0.28178043666380100,0.09136560846725050,0.04823649885745720,0.013443198,1.0,0.04966004559204290,0.017929351,0.0,0.0032107498689675100,0.5074074208569830,-1.0632520647469700,65535,0.08150219,0.028584231762805900,33045240,1641028.1
1,0.12576952172962600,0.08739114756255150,0.06994979148870270,0.01767004787314930,0.07539071473213950,0.029309082646146400,0.013301405114361800,0.0060425727,0.46155488,0.01675173477989610,0.011169604,0.0,1.58753593784479E-06,0.011025437088332100,-1.5603911480522000,65535,0.017204765,0.013549461046651700,62990700,1055203.5
1,0.24505125202138400,0.07961729572771440,0.07038894788500750,0.007253744444538860,0.023743207571501800,0.02462508772206690,0.011387277922772000,0.0018921187,0.22894636,0.009351423866911350,0.0061036088,0.0,1.58657669803688E-06,0.034639729048239300,-2.023653838747340,65535,0.008236069,0.009490669261709520,63028784,589408.9
1,0.10107958117580900,0.11098633958120700,0.09713933825066210,0.010592529380671300,0.0664599273804338,0.029235170560529800,0.009078260938156300,0.0025635157,0.25171283,0.010578576525995400,0.006836042,0.0,1.58992837611155E-06,0.022945846324041900,-1.4376260921139000,65535,0.01058555,0.010192294571479800,62895915,665349.25
1,0.10048595777681700,0.07153729439522610,0.050102293889714700,0.008262790966842260,0.039020264132038400,0.016078778812165400,0.0060198569772687500,0.0015869383,0.24029908,0.009172094339823500,0.005554284,0.0,1.58889729415558E-06,0.05208564219971390,-1.689638533298690,65535,0.008705579,0.009459806307963850,62936730,577261.6
1,0.09932710637090870,0.08169784509615790,0.0603278268563473,0.007814908813768450,0.0690485608196041,0.026141573108528300,0.008561439962684490,0.0016479744,0.221561,0.008763140514545640,0.0057984283,0.0,1.58910340354644E-06,0.03633167111528220,-1.5191646113388300,65535,0.008275454,0.009489884607818080,62928567,551451.9
1,0.23826031612057300,0.19030859085458700,0.1473926370478270,0.09819889668402170,2.6718587755300200,0.8002136814718780,0.04325050288804620,0.003921569,0.9668422,0.025770528669022000,0.0077973604,0.0,3.02615353189944E-06,0.4796302040384020,-1.3065940412756900,65535,0.05030544,0.023478114803349800,33045250,851593.56
1,0.2705747689097340,0.2037934257177560,0.16955825666367400,0.254655326122036,7.619641264498900,3.4542176322178400,0.16731709000443600,0.0068360413,1.0,0.04934703128119500,0.011184863,0.0,0.07274654307253990,0.46290038193144700,-1.3932023406824000,65535,0.11210033,0.03476201809523280,33068238,1631819.4
1,0.10509647722705700,0.035080373005714400,0.03422436479230420,0.06736002400762620,1.2236672827386500,0.7824780864446270,0.12255859072971600,0.0029297317,1.0,0.01758615049927480,0.0065461206,0.0,0.0001542801674599290,0.4851748254456040,-1.5222288532529400,65535,0.03441807,0.01449426316319550,33056744,581340.9
1,0.15966321110892500,0.08796698124576480,0.05342961630477550,0.006137081077265230,0.13233035214175800,0.1812706796103000,0.009254309441479730,0.0013275351,0.19600214,0.007001491613725220,0.0051728087,0.0,3.02878799383593E-06,0.5130463982758690,-1.342696139782650,65535,0.006555053,0.00843002630098934,33016507,231164.8
1,0.12013121853991200,-1.232958263142E-05,-1.23957870732784E-05,0.0003759985377556840,0.0013131665555803900,0.004775357382750660,0.009623923386221240,0.0007476923,0.13920806,0.004389306382823900,0.0042572673,0.0,3.26906365092494E-06,1.2408254137269700,-1.6880040442426200,65535,0.0012846683,0.004005486235789910,30589799,134268.0
1,0.17615079755197600,0.12324046941652200,0.09327954698631620,0.13202236540251200,3.3602250413152400,0.7404351647093380,0.1099750178314440,0.004882887,1.0,0.029552872469148200,0.008911269,0.0,0.0013949264832982500,0.48497246001474900,-1.2467842172545000,65535,0.062463112,0.023279141818705500,33120025,978791.9
1,0.20572774825674200,0.14973655280348500,0.11536461750442500,0.1357113643026690,3.578626013262150,1.033193902289160,0.12306302124512400,0.0046692607,1.0,0.029706306783993500,0.008712902,0.0,0.001728855701844690,0.45170284428196700,-1.2545871301484400,65535,0.06349397,0.023773547714661000,33085468,982847.06
1,0.10967101149497300,0.06957646373341040,0.048932319499259000,0.09308598585594500,2.407406536834730,1.1009460305767200,0.09210311081336050,0.003936828,1.0,0.022410769361945500,0.0077668424,0.0,0.0002689066774181000,0.45166048966878700,-1.2367961908578700,65535,0.045674156,0.019695702531942700,33096984,741728.9
1,0.23686014478228600,0.17264428653775200,0.13116276845238100,0.11797485765643300,2.2153979433620600,0.6398409915726840,0.09432800109465510,0.004791333,1.0,0.030106980671565100,0.008712902,0.0,0.0007159529914328520,0.4516394598488130,-1.4496110241969600,65535,0.059597537,0.023064730082311800,33102732,996623.3
1,0.29168438350681800,0.25645737113022000,0.2139032306321520,0.06203305169359920,0.29814121290174600,0.03816139899536940,0.018508065425936000,0.0048371106,0.96583503,0.025533122902840500,0.008453499,0.0,3.02773331046789E-06,0.4797261766437750,-1.3385247918334100,65535,0.03979821,0.019098054844638700,33028008,843308.2
1,0.24145863906283600,0.19623343595690400,0.16914706655680700,0.15878881870946400,0.9433312859987470,0.16678522815142900,0.07154779272219560,0.0074464027,1.0,0.046811044587239800,0.011215381,0.0,0.0064025416909902700,0.4519437632220810,-1.2789750815038700,65535,0.08621526,0.025994206275922700,33033756,1546344.6
0,0.28109609853783500,0.2376735530064600,0.2197712744317140,0.14430621296098900,0.7206963941624700,0.14784863820060400,0.0628290279327878,0.007202259,1.0,0.04388882204721320,0.010955978,0.0,0.0015028015128848300,0.4464744518895060,-1.260476577532360,65535,0.07958285,0.02509474093897700,33005024,1448551.6
1,0.3397618835014990,0.3018353638932810,0.25671272430675900,0.16935158317641200,0.6217281459076320,0.10562006450521000,0.050971432572384900,0.007904173,1.0,0.053776522316371300,0.011902037,0.0,0.005343470915030140,0.4409075765628760,-1.2551929143216000,65535,0.09543133,0.02957400597769460,32993536,1774277.6
1,0.2737287207123800,0.2366954417331320,0.2045649463301420,0.16500536995655400,0.5949214696569230,0.14005162786386700,0.059834309802315100,0.00952163,1.0,0.051529224225745000,0.013534753,0.0,0.011524536571276800,0.4520253381096100,-1.271856187765810,65535,0.09220954,0.02803875860724000,33016512,1701315.2
1,0.30557553688692600,0.2695548413299670,0.23033143831931000,0.1698281244643720,0.6119908385935930,0.13744520953454700,0.05424050727799850,0.009933623,1.0,0.05520117855928680,0.014129855,0.0,0.00993918331885317,0.4351452423223660,-1.2223723319095900,65535,0.0968231,0.029654114840693300,33091250,1826676.0
1,0.2819676762370570,0.24509783071004100,0.2057938768392410,0.16000688195640300,0.9673993675504780,0.1549105136776550,0.05476968679469810,0.008682383,1.0,0.04826860694629670,0.012939651,0.0,0.0048834670585366900,0.44626306584303700,-1.152047655745790,65535,0.08788236,0.02871708128803490,33091244,1597268.2
1,0.2842526089391210,0.2480176953530870,0.21328855964507400,0.12978163900709000,1.1357141677260400,0.13309854207874400,0.05504323127093590,0.008712902,1.0,0.042018203516313900,0.012970169,0.0,0.002063990099616680,0.45726295451449300,-1.14189775841834,65535,0.07384573,0.026805373614602200,33091244,1390434.6
1,0.3155473860572440,0.26974475993568600,0.22834900196898000,0.17319218909139600,0.5079497031714660,0.13010996569708000,0.05786261445854980,0.0100709535,1.0,0.05679027611982370,0.014114595,0.0,0.011678848001334700,0.41267076423763900,-1.2635589019205300,65535,0.09917476,0.02967720060222040,33085455,1878932.1
1,0.4424069293612190,0.39577236162302100,0.33170380775704300,0.1676176895885800,1.0654567492223200,0.20504270660136100,0.06965627847299910,0.010009918,1.0,0.05236542474685910,0.014358739,0.0,0.016802135203618600,0.44046007334082200,-1.3291733626891400,65535,0.09368763,0.02968575976961410,33096984,1733137.6
1,0.20683035835365800,0.17748608929490800,0.14614697847742100,0.13152460097215400,1.1469641526023200,0.14600467633852200,0.05521355477709440,0.0074311434,1.0,0.03948359634165530,0.011535821,0.0,0.002127823238338420,0.41817469338112500,-1.164482417257520,65535,0.07206292,0.02515768067720700,33085455,1306332.8
0,0.08463285159535430,0.09303927824640410,0.0795973071772123,0.022628771465112600,0.09271527082550400,0.03094301257264200,0.01009203797921620,0.0032959487,0.32330817,0.014961392104856400,0.0074464027,0.0,1.58616518806463E-06,0.021697153607536000,-1.3165260563619200,65535,0.018399943,0.012846318681701100,63045136,943243.0
0,0.14028113129581100,0.10017866846032800,0.067016233314086,0.012418330405743100,0.06472428364512600,0.03471642672598200,0.012261779310239600,0.0026245518,0.26764324,0.011481504881582500,0.0066529335,0.0,1.58495509901452E-06,0.039354435108530600,-1.809051766969100,65535,0.0119407335,0.010436455976848300,63093270,724405.7
0,0.27552607108409200,0.15617882433257100,0.10034437262009100,0.008656790703508140,0.09562369839572110,0.07950755215311450,0.017810983027119300,0.0010986496,0.17157245,0.008586788714837740,0.005004959,0.0,1.5901116426925E-06,0.046154580540792500,-2.297411484455230,65535,0.008621719,0.009184664227760220,62888666,540011.7
0,0.13129252085711000,0.1022688463473090,0.06826382186649100,0.012074960407372000,0.441248823945753,0.3288161900789350,0.047684507985954500,0.0009155413,0.21911955,0.008507746006371210,0.004760815,0.0,1.587753517398E-06,0.06783676903082950,-1.6902139861298300,65535,0.010135615,0.009458819794013110,62982068,535835.44
0,0.08089671241670880,0.07757665864207580,0.051529067310488100,0.014447121332620900,0.7448170882314770,0.4769615476635140,0.04951197680907270,0.0008545052,0.23749141,0.008518391797214460,0.004760815,0.0,1.58719436350459E-06,0.03593090600101680,-1.4437841593472800,65535,0.011093522,0.009945886494227650,63004256,536694.94
0,0.12371904723030300,0.11564354006249600,0.09844111394417040,0.01954850030854440,0.05469616117409770,0.025164098460116700,0.009511853461253110,0.003479057,0.31067368,0.015106236951708800,0.007568475,0.0,1.58640632533199E-06,0.03748043584229360,-1.2914537989056900,65535,0.01718442,0.01269315996896220,63035553,952230.0
0,0.07064501179566150,0.061680370477609200,0.041533372000833000,0.015480866559745000,0.7930726879623390,0.43582649047253700,0.06459930851324190,0.0008545052,0.25525293,0.008497701327015250,0.004760815,0.0,1.58888588306988E-06,0.07090562141787660,-1.4493501122002700,65535,0.011469603,0.009886151381337730,62937182,534821.4
0,0.09105622384599740,0.07898317013759760,0.0550074916635617,0.015497731200622300,0.8387922547216740,0.6860180101916360,0.07383292902339300,0.00079346914,0.26752117,0.008529700940253910,0.0046387427,0.0,1.58695321328667E-06,0.078470075537386,-1.4667504000279800,65535,0.011497435,0.009855011678781960,63013830,537489.1
0,0.04835810818911120,0.02044010215887710,0.01363076190932520,0.008920498205448870,0.35209368687416400,0.31408250859934000,0.07614937287709670,0.0009155413,0.22565041,0.007141376719683890,0.004760815,0.0,1.58890875589779E-06,0.03628590925843790,-1.4674447581542500,65535,0.007981518,0.008361052499507000,62936276,449451.66
0,0.0444158941460982,0.013868340888677900,0.0064447980805517700,0.006243214590666690,0.26995033595827000,0.35511787917851500,0.09229711087766230,0.00067139696,0.22113374,0.006360349264637500,0.0045166705,0.0,1.58972205267837E-06,0.056768974501144400,-1.4826932416662700,65535,0.0063015097,0.007628533968102250,62904078,400091.9
0,0.26610369090459000,0.24267918539248900,0.22216749612344800,0.019793090435042500,0.041769418102796400,0.023175311193911700,0.011408021011043000,0.007873655,0.2623331,0.02025242356554760,0.012024109,0.0,1.59008873521989E-06,0.09298361896945330,-1.3693954167739300,65535,0.02002144,0.01339571624063970,62889572,1273666.2
0,0.06583856755365260,0.05226321474714570,0.03630388773155970,0.017446146792049400,0.3735685587922630,0.1396162622347210,0.02801322024562410,0.0015259022,0.26086825,0.010006440252021100,0.005554284,0.0,1.58553673391324E-06,0.053608582510340700,-1.3544264152356300,65535,0.013212638,0.010649702558480300,63070125,631107.44
0,0.07006136087527570,0.06383976534025220,0.047046090065607300,0.019442660419366500,0.2988700372913600,0.09751047480722480,0.021001984147882600,0.0017700465,0.28961623,0.011127213864673800,0.0057984283,0.0,1.58595951311804E-06,0.044985741589593300,-1.3393137169669700,65535,0.014708591,0.01119808441098750,63053312,701607.7
0,0.042325577140310400,0.03608672233647450,0.024715282037379800,0.01630870697270090,0.49476787947430100,0.19624959246196600,0.058264880851891800,0.00140383,0.31616694,0.008852360779084670,0.005493248,0.0,1.5880733909696E-06,0.07054698424704250,-1.2974370565901700,65535,0.01201543,0.01000824250166120,62969382,557427.7
0,0.03669298168015870,0.021568972947110600,0.009840781607794360,0.0102030206547841,0.3006992523267550,0.21130103241846900,0.05398949050731260,0.0010986496,0.28815138,0.0076891961060265100,0.0051270314,0.0,1.58911489351532E-06,0.07408612545057760,-1.5412104144204700,65535,0.008857371,0.008849392186874760,62928112,483866.6
0,0.03834594710377440,0.023397929822905900,0.019968380260080500,0.013448010418811000,0.34931162060584700,0.1850444632563590,0.04969080681362910,0.0013427939,0.30572978,0.00861130057633327,0.0053711757,0.0,1.58847388102578E-06,0.07249318250837370,-1.5153281914165000,65535,0.010761267,0.009581888289453320,62953506,542111.56
0,0.04856910151865640,0.017246576883033700,0.013115501454204600,0.0067989193734102100,0.18080545339164200,0.22468835979700800,0.06076031484845830,0.00073243305,0.26172274,0.006847862249169910,0.0046387427,0.0,1.58742419692289E-06,0.03473760370126370,-1.700566104074380,65535,0.006823347,0.008055840870185970,62995134,431382.0
0,0.1695062589107940,0.04820961650280590,0.02395303175568180,0.006170607247677600,0.10848063339620100,0.12530095837470400,0.030392402440126800,0.0006103609,0.21606775,0.006709479176485750,0.0045166705,0.0,1.59013475310741E-06,0.03869592921686880,-1.6338839754576800,65535,0.0064344048,0.008268981533690520,62887752,421944.06
0,0.03917871324939370,0.012385642578634800,0.008827400541026510,0.00867190313898422,0.22040769756580900,0.1269821658177630,0.0395773693519754,0.0011596857,0.2642252,0.007701813591723890,0.0051270314,0.0,1.59004352903165E-06,0.026008342004370700,-1.426083253948480,65535,0.008172478,0.009001529136566770,62891360,484377.53
0,0.38516840259133700,0.35966327072596200,0.3179762489287840,0.020546593480089900,0.5209861937876080,0.21210749911477900,0.06264257339073000,0.0012817578,0.34137484,0.009249020548768730,0.0053101396,0.0,1.58640632533199E-06,0.07253208360050400,-1.6024591568470200,65535,0.013785349,0.01006928865756740,63035553,583017.1
0,0.05827098247925020,0.04454203465237100,0.03596159254959480,0.017494941729798400,0.18083331791500700,0.08060523832390480,0.022401778999806700,0.0019531548,0.29150835,0.010744760372288000,0.0060425727,0.0,1.58558339376652E-06,0.05356893495840200,-1.363054097008580,65535,0.013710542,0.010801835899220000,63068269,677653.44
0,0.46146971195005600,0.41418407332267000,0.3693802504373750,0.36691044730281400,0.855892502674719,0.21807612215865800,0.09350708971151740,0.024597542,1.0,0.13567068929687500,0.03445487,0.0,1.8324133773280000,0.45179291022614800,-1.3175844950494300,65535,0.22311206,0.07029205298157680,33068248,4486392.0
0,0.41278253327745000,0.274479811391469,0.21498467361618800,0.07768432076196230,0.03380729846464390,0.028461161170408900,0.02341030519611170,0.018036164,0.95819026,0.04700215653986770,0.02169833,0.0,3.02142188113726E-06,0.06561017614889570,-4.725641669383010,65535,0.06042624,0.020596425751807700,33097000,1555630.4
0,0.33961773281463700,0.292375619061827,0.25731354144870200,0.6894982799084170,0.3531979328887690,0.16045412235728200,0.07286797974897090,6.103609E-05,1.0,0.1252884645210800,6.103609E-05,0.0,8.038255201664130,38.355876744729900,-1.0189414653675800,65535,0.29391527,0.03818066969063610,33108491,4148112.0
0,0.42980243282963300,0.37005919626670200,0.33031928666679700,0.577465914358468,1.7078377806727600,0.2504621824691500,0.15451863358848200,0.03369192,1.0,0.25419583194642700,0.03607233,0.0,17.32358922531080,0.5626591673610000,-1.2267224439010000,65535,0.3831311,0.07837800355194510,33137290,8423361.0
0,0.45899508179367200,0.29465604835700800,0.18442282066657700,0.11646494585064300,0.15129756356909100,0.08740110230661460,0.05020834244501430,0.012664988,0.98455787,0.04490594440025570,0.016510261,0.0,3.02352291759319E-06,0.10029327869948400,-4.030871905265360,65535,0.072318524,0.023251868101052100,33074001,1485219.2
0,0.6761398277701560,0.49550550287525600,0.36934908518003500,0.05635363745462140,0.006147379736176460,0.011408919317645100,0.014796490415272500,0.023529412,0.72156864,0.04188364706149270,0.02745098,0.0,3.02510077366952E-06,14.400151255038700,-4.103672576554920,255,0.048582878,0.013584711554667300,33056750,1384537.2
0,0.38032607411407500,0.3052841326252010,0.25522983515064800,0.07678790167882870,0.3089137169467520,0.2587162229749450,0.20064865387835000,0.015686275,1.0,0.03761545476578700,0.019607844,0.0,0.0007619279825670880,16.575743260747000,-1.5702492986548600,255,0.053743947,0.017537787739216800,33073992,1244093.2
0,0.8651682162876170,0.754864314004764,0.6039855416885150,0.041347724095726100,0.0014091448713758500,0.003451846847197240,0.0068480870637109800,0.027450982,0.43529412,0.03929188893210140,0.03137255,0.0,9.65344028701609E-05,13.60399608987400,-3.2862676920238300,255,0.040306702,0.013584712506009700,33148804,1302479.1
0,0.3001797427408220,0.1003630680462140,0.01189928218821110,0.046667006096496900,0.1304433623918110,0.08951455523443890,0.06965451612936310,0.007843137,0.9490196,0.017172224353989200,0.011764706,0.0,2.12199906134887E-05,17.848391776320000,-2.420978386883960,255,0.02830859,0.009605842042651450,32987762,566473.25
0,0.43099065239791400,0.35773482482884600,0.30227610095007200,0.2017145271694040,0.14194639515433300,0.09083969231913400,0.05465026989582150,0.019607844,1.0,0.06722549163630980,0.019607844,0.0,0.02857920691354880,16.565039442420900,-2.003828220158930,255,0.116448954,0.02541466963086730,33062499,2222642.8
0,0.3568371753064040,0.29207826651795900,0.23542994303360500,0.6316377302253520,0.3030829041056350,0.14259494191868300,0.06274282640348920,0.0,1.0,0.11792329970875400,0.0,0.0,6.230054670089640,51.373142235848300,-1.168224303701900,255,0.27291903,0.03507557554524050,33114268,3904943.8
0,0.334632777202622,0.12106799133190500,0.04266970404945830,0.03535566795535260,0.028414473034884100,0.02931845525736910,0.03186808595000270,0.011764707,0.74509805,0.0225995220625381,0.015686275,0.0,8.45997922229103E-05,18.404243670606100,-3.15744314374543,255,0.028266963,0.009605841710267490,33097008,747976.56
0,0.27846675098250900,0.1917569771407710,0.13008287350689700,0.08602691734021540,0.1358847655177510,0.07674244852784000,0.04211789106044020,0.011764706,1.0,0.03274381824278980,0.011764706,0.0,0.008886080001015550,17.961475820719400,-1.6062905245311100,255,0.053074002,0.017537787739216800,33085455,1083344.1
0,0.27627379995735900,0.1798672640622890,0.14981576459222000,0.08242860236395330,0.04623067052051280,0.030642530179757900,0.021688703141986100,0.014282445,0.8171664,0.046160660712641700,0.018127719,0.0,3.02352438026443E-06,0.14970073911565200,-2.585177645121610,65535,0.061684348,0.02250328649479160,33073985,1526717.0
0,0.38441225290680300,0.1877409139786610,0.14491222352046000,0.043051248405419000,0.01891868604430010,0.017745362532693200,0.014910689984771600,0.01608301,0.6680247,0.033130408345167200,0.020202946,0.0,3.02142188113726E-06,0.0016950176753180000,-5.0440322133430600,65535,0.03776646,0.014402447467157000,33097000,1096517.1
0,0.206411368934632,0.09977930579025880,0.06985309705265370,0.05206353771490350,0.1483841231795220,0.05142729748161520,0.02028508585164410,0.0071717403,0.64614326,0.02517576149359680,0.011047532,0.0,3.01984667392879E-06,0.10445951629787100,-3.5714226737521700,65535,0.036204133,0.015608716852370100,33114264,833676.8
0,0.46645736956158100,0.3145191880525000,0.2557324004596120,0.05820656046011060,0.011106615861877400,0.013661762844531900,0.0122959746170105,0.035614558,0.7622339,0.056342934527296800,0.040283818,0.0,3.02299836697628E-06,0.02657215564572150,-4.924647604468410,65535,0.057267167,0.019447060668863600,33079740,1863809.6
0,0.24250083000922700,0.10621676074510100,0.07894115262670670,0.051440217468472800,0.06540679139672840,0.03830949818442700,0.023346450708683100,0.013824674,0.86257726,0.032192413639837300,0.018036164,0.0,3.02773771071541E-06,0.1005632803237020,-4.17151144072552,65535,0.04069379,0.01501376022602470,33027960,1063249.8
0,0.6610012801052470,0.4466476931576120,0.3243989128729160,0.044405287247395600,0.004834328505055670,0.008898633514898600,0.010035623773484000,0.039917603,0.61980623,0.053200973465745200,0.04559396,0.00012207218,3.02826399921023E-06,0.002940444343233130,-5.599012924322040,65535,0.048604574,0.017414550085231300,33022220,1756814.2
0,0.4791033276905130,0.4052531300636110,0.37535527892116500,0.3675872054595900,0.46666219710576600,0.29009449243212800,0.22292237631965400,0.036316473,1.0,0.13692137122683500,0.04043641,0.0,0.9006798910816430,0.5298313123304210,-1.371650324419520,65535,0.2243447,0.035879047447562600,32993520,4517518.0
1,0.3055517996903450,0.24059724292724400,0.20325097615283200,0.2929286831491650,7.692866765961010,2.7775007500832300,0.14823481840840500,0.0081940945,1.0,0.06165641646376300,0.012680247,0.0,0.12066524156160100,0.45736809408694300,-1.3857432282979000,65535,0.13439097,0.03920639360094820,33056744,2038160.4
1,0.22123506753948100,0.15639853808901100,0.11444879867403100,0.19023639703832800,4.92013459672425,2.275160250280390,0.15944449030039500,0.006271458,1.0,0.04075448249007510,0.010360876,0.0,0.01739131066108220,0.4740122876007910,-1.4465453364005900,65535,0.08805104,0.028290423628382700,33056738,1347210.2
1,0.16369207056160300,0.10364642920501500,0.07610449605551480,0.1218144406737160,3.577399574735920,1.7976704769757200,0.14739301688019300,0.0034637982,1.0,0.024864670957914100,0.0071869995,0.0,0.0020903450140159000,0.4851475995336990,-1.3469002557575100,65535,0.055035226,0.01996980916685010,33056744,821945.06
1,0.2078686602358660,0.10683175609424400,0.081179986034264,0.08918847992337510,1.6221704700433600,0.7961686612303760,0.09124688703603810,0.0033722438,1.0,0.02329397998758930,0.006958114,0.0,0.000657018188049808,0.48525183401177300,-1.7831644324382900,65535,0.0455802,0.018390950098483900,33028005,769353.7
1,0.16376324221160300,0.09303226363558960,0.06513403180781160,0.10302577647401100,2.174282242432580,1.341539958005620,0.11867793012727900,0.0037842374,1.0,0.023177962700626700,0.007614252,0.0,0.0005177423960900090,0.47969287157735900,-1.3538644026418600,65535,0.048866425,0.019291700503489800,33028008,765521.94
1,0.154360935987446,0.0921068094540896,0.07089359908334440,0.10912640635048200,2.086994286738270,1.3828254041911800,0.11856158863346200,0.0038300143,1.0,0.02372427132674530,0.00764477,0.0,0.0008777372538930670,0.4685482528488630,-1.3308836721198100,65535,0.050881673,0.019490375462800200,33039500,783838.06
1,0.13672724610819700,0.07389171968872240,0.05616760192157870,0.08121753543997890,1.3879349667454000,0.9231951523259310,0.1134742182426530,0.0037232013,1.0,0.020575906555185600,0.0074769207,0.0,0.00025410861872907600,0.507355083216035,-1.5041147498645700,65535,0.04087939,0.016752398312682800,33056730,680172.2
1,0.08926751995882640,0.04650208505277070,0.03293073696988690,0.08343969603658680,1.764702699337140,1.0802123864997200,0.14092941820282400,0.0028992142,1.0,0.01855775591045920,0.0065461206,0.0,0.0003146105946690810,0.48515676289656900,-1.2986020550752000,65535,0.039350394,0.015119721997631700,33056738,613458.9
1,0.1200401342213670,0.03658663851460130,0.026064498684939800,0.05572688641794420,0.6148331510943300,0.46069665581516700,0.09540559736750370,0.0032349126,1.0,0.01703132689970220,0.00686656,0.0,7.87210732225577E-05,0.47968685968165500,-1.6938256371008100,65535,0.030807512,0.01383098747739550,33028005,562510.75
1,0.11588275056041700,0.03924361939318050,0.03362422501869840,0.05952838204874470,0.8099603103679680,0.5936330619941540,0.11189420904871900,0.0037842377,1.0,0.01785381729259060,0.007522698,0.0,4.5400198665216E-05,0.49637247872645100,-1.6171031008052500,65535,0.03260075,0.014075353599389900,33039503,589881.25
1,0.12932250707271100,0.05112730624928150,0.04144375436462690,0.05730691711204540,0.8778573049624780,0.5500221383899760,0.13725848221142300,0.0026855879,1.0,0.016810219045357100,0.006210422,0.0,9.39578096700893E-05,0.4353550265549020,-1.7751884923280900,65535,0.03103775,0.013685429405096200,32993532,554628.5
1,0.1260577162059990,0.044264065033633300,0.02232593762538160,0.06760442109471450,1.1678182471927100,0.7270361914375840,0.14468998293036100,0.002609293,1.0,0.017379751867692100,0.006149386,0.0,4.24325656362837E-05,0.44089860414135200,-1.5758308570363200,65535,0.034277514,0.01383777882927190,32993527,573419.3
1,0.0962342675203665,0.045159292743073000,0.03175895529981590,0.09306530449749510,2.3242980283271300,1.2600505299074500,0.14374558557910500,0.0023651486,1.0,0.018791289028673300,0.0059357597,0.0,0.0005116871618569130,0.451928762368334,-1.2757164288494000,65535,0.041818857,0.015393326450401200,33027993,620638.56
1,0.17289737994492700,0.11092073459227700,0.08284204972327330,0.1261274897036510,4.1727223159233800,2.091408350969700,0.15652154922122100,0.0033417258,1.0,0.025473524133383100,0.007080186,0.0,0.0014076515214260900,0.4574806900483340,-1.32377960838635,65535,0.05668255,0.02041957134476980,33033744,841485.9
1,0.14548314565101700,0.08797941295885630,0.06355323657457700,0.10247441304375000,2.6677219119020600,1.431159070066130,0.1481220875265880,0.0028534369,1.0,0.020721324164368400,0.0065613794,0.0,0.0007235023909180900,0.4852733358733620,-1.2678489136773500,65535,0.046080425,0.017178381016990600,33033754,684503.1
1,0.10541107906821200,0.04992698895936400,0.038956462511551300,0.098236048480014,2.4576000000405100,1.3483731705742300,0.12908715940879100,0.002761883,1.0,0.020336755323410600,0.006347753,0.0,0.0011739435839021100,0.45742651234189900,-1.226958188821830,65535,0.04469678,0.016217466615500700,33050992,672149.94
1,0.12031026702612600,0.06519836212930340,0.05091161791524160,0.085814903686417,1.9315061398997300,1.1526882304696700,0.14055696478865400,0.002716106,1.0,0.01946666818807850,0.006286717,0.0,8.47470759837441E-05,0.468545396345125,-1.392352768003810,65535,0.040872123,0.015805688710042800,33039488,643168.75
1,0.11901871841911500,0.0481868753565375,0.030838480204783200,0.06962678338412740,1.1236408014325800,0.6945618807819820,0.11184090149591500,0.0027771422,1.0,0.018306427500908300,0.0063019763,0.0,0.00029066246820879300,0.4630253118566070,-1.6098995310131400,65535,0.03570179,0.014478751912905200,33028000,604624.7
